food_id,name,category,price,quantity_available,nutrition_tag,seller_id,location
3168,Tofu,protein,1604,22,High Protein,203,"Badagry, Lagos"
3169,Tofu,protein,2013,100,High Protein,207,"Epe, Lagos"
3170,Tofu,protein,2397,50,Iron Rich,209,"Ikeja, Lagos"
3171,Tofu,protein,1027,140,High Protein,211,"Ikorodu, Lagos"
3172,Tofu,protein,882,65,High Protein,215,"Lagos, Lagos"
3173,Tofu,protein,1255,179,High Protein,217,"Mushin, Lagos"
3174,Tofu,protein,1433,149,Iron Rich,221,"Shomolu, Lagos"
3175,Tofu,protein,1679,121,High Protein,223,"Keffi, Nasarawa"
3176,Tofu,protein,1850,125,High Protein,227,"Lafia, Nasarawa"
3177,Tofu,protein,1825,171,Iron Rich,229,"Nasarawa, Nasarawa"
3178,Tofu,protein,2259,47,Iron Rich,233,"Agaie, Niger"
3179,Tofu,protein,946,88,High Protein,236,"Baro, Niger"
3180,Tofu,protein,2400,48,Iron Rich,238,"Bida, Niger"
3181,Tofu,protein,2211,54,High Protein,243,"Kontagora, Niger"
3182,Tofu,protein,1145,194,High Protein,245,"Lapai, Niger"
3183,Tofu,protein,2090,166,Iron Rich,247,"Minna, Niger"
3184,Tofu,protein,638,117,Iron Rich,250,"Suleja, Niger"
3185,Tofu,protein,907,133,High Protein,253,"Abeokuta, Ogun"
3186,Tofu,protein,2418,196,Iron Rich,257,"Ijebu-Ode, Ogun"
3187,Tofu,protein,1340,168,High Protein,261,"Ilaro, Ogun"
3188,Tofu,protein,510,52,Iron Rich,262,"Shagamu, Ogun"
3189,Tofu,protein,1251,158,High Protein,267,"Akure, Ondo"
3190,Tofu,protein,2067,51,High Protein,270,"Ikare, Ondo"
3191,Tofu,protein,1449,30,Iron Rich,271,"Oka-Akoko, Ondo"
3192,Tofu,protein,1484,121,Iron Rich,276,"Ondo, Ondo"
3193,Tofu,protein,1560,57,High Protein,278,"Owo, Ondo"
3194,Tofu,protein,1603,70,Iron Rich,281,"Ede, Osun"
3195,Tofu,protein,610,148,Iron Rich,284,"Ikire, Osun"
3196,Tofu,protein,1773,60,Iron Rich,286,"Ikirun, Osun"
3197,Tofu,protein,1761,144,Iron Rich,289,"Ila, Osun"
3198,Tofu,protein,1296,43,Iron Rich,294,"Ile-Ife, Osun"
3199,Tofu,protein,998,175,Iron Rich,296,"Ilesha, Osun"
3200,Tofu,protein,2133,68,High Protein,299,"Ilobu, Osun"
3201,Tofu,protein,2373,175,High Protein,302,"Inisa, Osun"
3202,Tofu,protein,612,177,Iron Rich,304,"Iwo, Osun"
3203,Tofu,protein,760,121,Iron Rich,308,"Oshogbo, Osun"
3204,Tofu,protein,1467,52,High Protein,312,"Ibadan, Oyo"
3205,Tofu,protein,1775,124,Iron Rich,315,"Iseyin, Oyo"
3206,Tofu,protein,2148,25,Iron Rich,318,"Ogbomosho, Oyo"
3207,Tofu,protein,1176,154,Iron Rich,321,"Oyo, Oyo"
3208,Tofu,protein,750,86,Iron Rich,323,"Saki, Oyo"
3209,Tofu,protein,2226,26,Iron Rich,327,"Bukuru, Plateau"
3210,Tofu,protein,1421,152,High Protein,329,"Jos, Plateau"
3211,Tofu,protein,2341,25,High Protein,333,"Vom, Plateau"
3212,Tofu,protein,1155,24,Iron Rich,335,"Wase, Plateau"
3213,Tofu,protein,1293,20,Iron Rich,339,"Bonny, Rivers"
3214,Tofu,protein,865,87,Iron Rich,340,"Degema, Rivers"
3215,Tofu,protein,918,143,Iron Rich,344,"Okrika, Rivers"
3216,Tofu,protein,780,141,High Protein,348,"Port Harcourt, Rivers"
3217,Tofu,protein,2154,32,High Protein,351,"Sokoto, Sokoto"
3218,Tofu,protein,1409,108,High Protein,353,"Ibi, Taraba"
3219,Tofu,protein,1715,65,Iron Rich,355,"Jalingo, Taraba"
3220,Tofu,protein,1178,162,High Protein,360,"Muri, Taraba"
3221,Tofu,protein,689,177,Iron Rich,361,"Damaturu, Yobe"
3222,Tofu,protein,1188,152,High Protein,364,"Nguru, Yobe"
3223,Tofu,protein,1295,106,High Protein,367,"Gusau, Zamfara"
3224,Tofu,protein,1989,71,High Protein,371,"Kaura Namoda, Zamfara"
3225,Spinach,vegetable,591,31,High Fibre,3,"Aba, Abia"
3226,Spinach,vegetable,2381,136,Iron Rich,6,"Arochukwu, Abia"
3227,Spinach,vegetable,2429,151,High Fibre,7,"Umuahia, Abia"
3228,Spinach,vegetable,963,155,Vitamin Rich,11,"Jimeta, Adamawa"
3229,Spinach,vegetable,1237,128,Iron Rich,15,"Mubi, Adamawa"
3230,Spinach,vegetable,958,160,Vitamin Rich,18,"Numan, Adamawa"
3231,Spinach,vegetable,2445,51,Vitamin Rich,20,"Yola, Adamawa"
3232,Spinach,vegetable,1255,78,Vitamin Rich,22,"Ikot Abasi, Akwa Ibom"
3233,Spinach,vegetable,2001,191,High Fibre,25,"Ikot Ekpene, Akwa Ibom"
3234,Spinach,vegetable,1605,58,High Fibre,28,"Oron, Akwa Ibom"
3235,Spinach,vegetable,994,200,Vitamin Rich,32,"Uyo, Akwa Ibom"
3236,Spinach,vegetable,1534,179,Vitamin Rich,35,"Awka, Anambra"
3237,Spinach,vegetable,2253,35,Iron Rich,39,"Onitsha, Anambra"
3238,Spinach,vegetable,1035,60,High Fibre,40,"Azare, Bauchi"
3239,Spinach,vegetable,2060,144,Iron Rich,45,"Bauchi, Bauchi"
3240,Spinach,vegetable,2233,119,Vitamin Rich,48,"Jama'are, Bauchi"
3241,Spinach,vegetable,2004,98,High Fibre,51,"Katagum, Bauchi"
3242,Spinach,vegetable,1313,174,Iron Rich,54,"Misau, Bauchi"
3243,Spinach,vegetable,581,34,High Fibre,57,"Brass, Bayelsa"
3244,Spinach,vegetable,1373,28,High Fibre,58,"Makurdi, Benue"
3245,Spinach,vegetable,1723,99,High Fibre,61,"Biu, Borno"
3246,Spinach,vegetable,742,72,High Fibre,66,"Dikwa, Borno"
3247,Spinach,vegetable,1970,125,High Fibre,67,"Maiduguri, Borno"
3248,Spinach,vegetable,1307,87,Iron Rich,72,"Calabar, Cross River"
3249,Spinach,vegetable,1711,187,Iron Rich,74,"Ogoja, Cross River"
3250,Spinach,vegetable,2163,25,High Fibre,76,"Asaba, Delta"
3251,Spinach,vegetable,1079,136,High Fibre,80,"Burutu, Delta"
3252,Spinach,vegetable,1942,113,Vitamin Rich,83,"Koko, Delta"
3253,Spinach,vegetable,1396,160,Vitamin Rich,87,"Sapele, Delta"
3254,Spinach,vegetable,1518,53,High Fibre,90,"Ughelli, Delta"
3255,Spinach,vegetable,1071,111,Iron Rich,92,"Warri, Delta"
3256,Spinach,vegetable,2466,101,High Fibre,94,"Abakaliki, Ebonyi"
3257,Spinach,vegetable,2049,24,Vitamin Rich,97,"Benin City, Edo"
3258,Spinach,vegetable,2402,33,High Fibre,100,"Ado-Ekiti, Ekiti"
3259,Spinach,vegetable,1018,97,Vitamin Rich,103,"Effon-Alaiye, Ekiti"
3260,Spinach,vegetable,1837,70,Iron Rich,107,"Ikere-Ekiti, Ekiti"
3261,Spinach,vegetable,2124,25,Iron Rich,109,"Enugu, Enugu"
3262,Spinach,vegetable,1657,165,High Fibre,112,"Nsukka, Enugu"
3263,Spinach,vegetable,2403,62,High Fibre,116,"Abuja, FCT"
3264,Spinach,vegetable,1420,21,Iron Rich,118,"Deba Habe, Gombe"
3265,Spinach,vegetable,2306,174,Vitamin Rich,122,"Gombe, Gombe"
3266,Spinach,vegetable,1801,176,Iron Rich,125,"Kumo, Gombe"
3267,Spinach,vegetable,2419,68,Iron Rich,129,"Owerri, Imo"
3268,Spinach,vegetable,2282,193,Vitamin Rich,132,"Birnin Kudu, Jigawa"
3269,Spinach,vegetable,1473,34,Vitamin Rich,135,"Dutse, Jigawa"
3270,Spinach,vegetable,1602,128,Iron Rich,138,"Gumel, Jigawa"
3271,Spinach,vegetable,724,132,Vitamin Rich,141,"Hadejia, Jigawa"
3272,Spinach,vegetable,807,98,High Fibre,142,"Kazaure, Jigawa"
3273,Spinach,vegetable,2021,120,Vitamin Rich,147,"Jemaa, Kaduna"
3274,Spinach,vegetable,1940,50,High Fibre,148,"Kaduna, Kaduna"
3275,Spinach,vegetable,2439,91,High Fibre,151,"Zaria, Kaduna"
3276,Spinach,vegetable,2209,89,Vitamin Rich,155,"Kano, Kano"
3277,Spinach,vegetable,1586,150,Vitamin Rich,157,"Daura, Katsina"
3278,Spinach,vegetable,2467,115,Iron Rich,161,"Katsina, Katsina"
3279,Spinach,vegetable,805,96,Vitamin Rich,165,"Argungu, Kebbi"
3280,Spinach,vegetable,1553,157,Iron Rich,167,"Birnin Kebbi, Kebbi"
3281,Spinach,vegetable,2116,77,High Fibre,171,"Gwandu, Kebbi"
3282,Spinach,vegetable,1818,193,Iron Rich,174,"Yelwa, Kebbi"
3283,Spinach,vegetable,1362,54,Vitamin Rich,175,"Idah, Kogi"
3284,Spinach,vegetable,947,133,Iron Rich,179,"Kabba, Kogi"
3285,Spinach,vegetable,1070,31,Iron Rich,183,"Lokoja, Kogi"
3286,Spinach,vegetable,808,105,Vitamin Rich,186,"Okene, Kogi"
3287,Spinach,vegetable,884,44,Iron Rich,187,"Ilorin, Kwara"
3288,Spinach,vegetable,1547,84,Iron Rich,192,"Jebba, Kwara"
3289,Spinach,vegetable,1812,186,High Fibre,193,"Lafiagi, Kwara"
3290,Spinach,vegetable,828,155,Vitamin Rich,196,"Offa, Kwara"
3291,Spinach,vegetable,1267,123,High Fibre,201,"Pategi, Kwara"
3292,Spinach,vegetable,1827,146,Vitamin Rich,203,"Badagry, Lagos"
3293,Spinach,vegetable,938,85,Iron Rich,207,"Epe, Lagos"
3294,Spinach,vegetable,2481,193,Iron Rich,208,"Ikeja, Lagos"
3295,Spinach,vegetable,1701,197,Vitamin Rich,213,"Ikorodu, Lagos"
3296,Spinach,vegetable,1088,101,Vitamin Rich,216,"Lagos, Lagos"
3297,Spinach,vegetable,2010,151,Vitamin Rich,219,"Mushin, Lagos"
3298,Spinach,vegetable,867,147,Vitamin Rich,221,"Shomolu, Lagos"
3299,Spinach,vegetable,549,179,Iron Rich,225,"Keffi, Nasarawa"
3300,Spinach,vegetable,1827,174,High Fibre,226,"Lafia, Nasarawa"
3301,Spinach,vegetable,2224,83,Iron Rich,230,"Nasarawa, Nasarawa"
3302,Spinach,vegetable,757,37,High Fibre,232,"Agaie, Niger"
3303,Spinach,vegetable,1763,97,Vitamin Rich,236,"Baro, Niger"
3304,Spinach,vegetable,1112,20,Vitamin Rich,240,"Bida, Niger"
3305,Spinach,vegetable,633,32,Iron Rich,243,"Kontagora, Niger"
3306,Spinach,vegetable,2431,87,Vitamin Rich,244,"Lapai, Niger"
3307,Spinach,vegetable,1084,178,Vitamin Rich,248,"Minna, Niger"
3308,Spinach,vegetable,732,196,Vitamin Rich,252,"Suleja, Niger"
3309,Spinach,vegetable,625,28,High Fibre,254,"Abeokuta, Ogun"
3310,Spinach,vegetable,1630,30,Vitamin Rich,258,"Ijebu-Ode, Ogun"
3311,Spinach,vegetable,1898,191,High Fibre,260,"Ilaro, Ogun"
3312,Spinach,vegetable,1600,171,Vitamin Rich,262,"Shagamu, Ogun"
3313,Spinach,vegetable,2337,35,High Fibre,265,"Akure, Ondo"
3314,Spinach,vegetable,1009,86,Iron Rich,270,"Ikare, Ondo"
3315,Spinach,vegetable,1788,44,Vitamin Rich,271,"Oka-Akoko, Ondo"
3316,Spinach,vegetable,1927,177,Iron Rich,274,"Ondo, Ondo"
3317,Spinach,vegetable,1996,153,Iron Rich,279,"Owo, Ondo"
3318,Spinach,vegetable,1001,120,High Fibre,282,"Ede, Osun"
3319,Spinach,vegetable,1920,70,Iron Rich,285,"Ikire, Osun"
3320,Spinach,vegetable,1872,92,Iron Rich,288,"Ikirun, Osun"
3321,Spinach,vegetable,1647,175,Iron Rich,290,"Ila, Osun"
3322,Spinach,vegetable,902,194,Vitamin Rich,294,"Ile-Ife, Osun"
3323,Spinach,vegetable,2209,190,Vitamin Rich,297,"Ilesha, Osun"
3324,Spinach,vegetable,2232,75,Iron Rich,298,"Ilobu, Osun"
3325,Spinach,vegetable,1388,90,Iron Rich,301,"Inisa, Osun"
3326,Spinach,vegetable,1762,60,Iron Rich,305,"Iwo, Osun"
3327,Spinach,vegetable,1780,148,Vitamin Rich,307,"Oshogbo, Osun"
3328,Spinach,vegetable,1017,136,Vitamin Rich,310,"Ibadan, Oyo"
3329,Spinach,vegetable,1477,83,Vitamin Rich,313,"Iseyin, Oyo"
3330,Spinach,vegetable,2150,165,Iron Rich,316,"Ogbomosho, Oyo"
3331,Spinach,vegetable,737,114,Vitamin Rich,320,"Oyo, Oyo"
3332,Spinach,vegetable,751,22,Vitamin Rich,322,"Saki, Oyo"
3333,Spinach,vegetable,1834,118,Iron Rich,325,"Bukuru, Plateau"
3334,Spinach,vegetable,1636,76,High Fibre,328,"Jos, Plateau"
3335,Spinach,vegetable,947,102,Iron Rich,333,"Vom, Plateau"
3336,Spinach,vegetable,1967,197,Iron Rich,335,"Wase, Plateau"
3337,Spinach,vegetable,1339,130,High Fibre,339,"Bonny, Rivers"
3338,Spinach,vegetable,1435,83,Iron Rich,341,"Degema, Rivers"
3339,Spinach,vegetable,1386,27,Vitamin Rich,343,"Okrika, Rivers"
3340,Spinach,vegetable,2207,195,High Fibre,348,"Port Harcourt, Rivers"
3341,Spinach,vegetable,1053,77,Iron Rich,349,"Sokoto, Sokoto"
3342,Spinach,vegetable,1810,145,High Fibre,354,"Ibi, Taraba"
3343,Spinach,vegetable,2017,31,Iron Rich,357,"Jalingo, Taraba"
3344,Spinach,vegetable,2179,146,Vitamin Rich,358,"Muri, Taraba"
3345,Spinach,vegetable,1130,173,Vitamin Rich,361,"Damaturu, Yobe"
3346,Spinach,vegetable,2288,38,Iron Rich,365,"Nguru, Yobe"
3347,Spinach,vegetable,1294,54,Vitamin Rich,368,"Gusau, Zamfara"
3348,Spinach,vegetable,1278,86,Iron Rich,372,"Kaura Namoda, Zamfara"
3349,Kale,vegetable,2143,137,High Fibre,2,"Aba, Abia"
3350,Kale,vegetable,1239,83,Iron Rich,5,"Arochukwu, Abia"
3351,Kale,vegetable,756,131,Iron Rich,7,"Umuahia, Abia"
3352,Kale,vegetable,1466,72,High Fibre,10,"Jimeta, Adamawa"
3353,Kale,vegetable,1106,173,Iron Rich,15,"Mubi, Adamawa"
3354,Kale,vegetable,2004,195,Vitamin Rich,18,"Numan, Adamawa"
3355,Kale,vegetable,674,148,High Fibre,21,"Yola, Adamawa"
3356,Kale,vegetable,1618,156,High Fibre,24,"Ikot Abasi, Akwa Ibom"
3357,Kale,vegetable,1737,129,High Fibre,27,"Ikot Ekpene, Akwa Ibom"
3358,Kale,vegetable,2156,159,Vitamin Rich,30,"Oron, Akwa Ibom"
3359,Kale,vegetable,2459,47,High Fibre,31,"Uyo, Akwa Ibom"
3360,Kale,vegetable,2267,42,Vitamin Rich,34,"Awka, Anambra"
3361,Kale,vegetable,1569,174,Iron Rich,38,"Onitsha, Anambra"
3362,Kale,vegetable,553,85,Iron Rich,41,"Azare, Bauchi"
3363,Kale,vegetable,843,136,High Fibre,45,"Bauchi, Bauchi"
3364,Kale,vegetable,1118,78,Iron Rich,47,"Jama'are, Bauchi"
3365,Kale,vegetable,1737,134,Vitamin Rich,49,"Katagum, Bauchi"
3366,Kale,vegetable,936,28,Iron Rich,53,"Misau, Bauchi"
3367,Kale,vegetable,2428,129,Vitamin Rich,55,"Brass, Bayelsa"
3368,Kale,vegetable,1882,155,High Fibre,60,"Makurdi, Benue"
3369,Kale,vegetable,1991,21,High Fibre,61,"Biu, Borno"
3370,Kale,vegetable,1375,64,Vitamin Rich,66,"Dikwa, Borno"
3371,Kale,vegetable,1573,81,Vitamin Rich,68,"Maiduguri, Borno"
3372,Kale,vegetable,1483,185,High Fibre,72,"Calabar, Cross River"
3373,Kale,vegetable,2177,185,High Fibre,75,"Ogoja, Cross River"
3374,Kale,vegetable,1680,47,Iron Rich,76,"Asaba, Delta"
3375,Kale,vegetable,854,185,High Fibre,81,"Burutu, Delta"
3376,Kale,vegetable,1109,200,High Fibre,82,"Koko, Delta"
3377,Kale,vegetable,1040,91,Iron Rich,85,"Sapele, Delta"
3378,Kale,vegetable,2087,146,Vitamin Rich,90,"Ughelli, Delta"
3379,Kale,vegetable,1260,59,Vitamin Rich,93,"Warri, Delta"
3380,Kale,vegetable,2117,115,High Fibre,94,"Abakaliki, Ebonyi"
3381,Kale,vegetable,1629,179,Iron Rich,97,"Benin City, Edo"
3382,Kale,vegetable,1056,123,Vitamin Rich,101,"Ado-Ekiti, Ekiti"
3383,Kale,vegetable,764,38,Iron Rich,103,"Effon-Alaiye, Ekiti"
3384,Kale,vegetable,2297,159,Iron Rich,106,"Ikere-Ekiti, Ekiti"
3385,Kale,vegetable,2447,166,Iron Rich,111,"Enugu, Enugu"
3386,Kale,vegetable,2168,57,Vitamin Rich,112,"Nsukka, Enugu"
3387,Kale,vegetable,1942,104,High Fibre,117,"Abuja, FCT"
3388,Kale,vegetable,1839,84,Iron Rich,118,"Deba Habe, Gombe"
3389,Kale,vegetable,586,186,Vitamin Rich,121,"Gombe, Gombe"
3390,Kale,vegetable,1744,62,Vitamin Rich,125,"Kumo, Gombe"
3391,Kale,vegetable,1333,165,Iron Rich,128,"Owerri, Imo"
3392,Kale,vegetable,1623,134,High Fibre,131,"Birnin Kudu, Jigawa"
3393,Kale,vegetable,1196,132,Vitamin Rich,135,"Dutse, Jigawa"
3394,Kale,vegetable,1185,157,Vitamin Rich,138,"Gumel, Jigawa"
3395,Kale,vegetable,1622,45,Iron Rich,141,"Hadejia, Jigawa"
3396,Kale,vegetable,1878,111,High Fibre,143,"Kazaure, Jigawa"
3397,Kale,vegetable,730,142,Vitamin Rich,147,"Jemaa, Kaduna"
3398,Kale,vegetable,1540,121,Iron Rich,150,"Kaduna, Kaduna"
3399,Kale,vegetable,2087,72,High Fibre,152,"Zaria, Kaduna"
3400,Kale,vegetable,704,147,High Fibre,154,"Kano, Kano"
3401,Kale,vegetable,2256,175,Iron Rich,157,"Daura, Katsina"
3402,Kale,vegetable,1747,164,Iron Rich,160,"Katsina, Katsina"
3403,Kale,vegetable,1483,84,High Fibre,164,"Argungu, Kebbi"
3404,Kale,vegetable,2152,172,High Fibre,166,"Birnin Kebbi, Kebbi"
3405,Kale,vegetable,1426,172,Vitamin Rich,169,"Gwandu, Kebbi"
3406,Kale,vegetable,531,177,Iron Rich,174,"Yelwa, Kebbi"
3407,Kale,vegetable,1074,110,High Fibre,175,"Idah, Kogi"
3408,Kale,vegetable,2088,46,High Fibre,178,"Kabba, Kogi"
3409,Kale,vegetable,1556,197,High Fibre,182,"Lokoja, Kogi"
3410,Kale,vegetable,1344,192,High Fibre,184,"Okene, Kogi"
3411,Kale,vegetable,1623,122,Vitamin Rich,188,"Ilorin, Kwara"
3412,Kale,vegetable,2059,86,High Fibre,191,"Jebba, Kwara"
3413,Kale,vegetable,957,38,Vitamin Rich,194,"Lafiagi, Kwara"
3414,Kale,vegetable,2027,167,Vitamin Rich,197,"Offa, Kwara"
3415,Kale,vegetable,768,126,Vitamin Rich,199,"Pategi, Kwara"
3416,Kale,vegetable,1699,77,High Fibre,204,"Badagry, Lagos"
3417,Kale,vegetable,2223,92,Vitamin Rich,206,"Epe, Lagos"
3418,Kale,vegetable,619,41,Vitamin Rich,210,"Ikeja, Lagos"
3419,Kale,vegetable,1487,148,Vitamin Rich,211,"Ikorodu, Lagos"
3420,Kale,vegetable,2167,156,High Fibre,216,"Lagos, Lagos"
3421,Kale,vegetable,665,44,Iron Rich,218,"Mushin, Lagos"
3422,Kale,vegetable,2276,88,High Fibre,220,"Shomolu, Lagos"
3423,Kale,vegetable,1762,22,High Fibre,225,"Keffi, Nasarawa"
3424,Kale,vegetable,1918,109,High Fibre,226,"Lafia, Nasarawa"
3425,Kale,vegetable,1097,158,Vitamin Rich,229,"Nasarawa, Nasarawa"
3426,Kale,vegetable,2139,74,Vitamin Rich,233,"Agaie, Niger"
3427,Kale,vegetable,683,96,High Fibre,237,"Baro, Niger"
3428,Kale,vegetable,647,141,Vitamin Rich,239,"Bida, Niger"
3429,Kale,vegetable,1467,25,High Fibre,243,"Kontagora, Niger"
3430,Kale,vegetable,2394,108,Iron Rich,246,"Lapai, Niger"
3431,Kale,vegetable,1645,186,Vitamin Rich,249,"Minna, Niger"
3432,Kale,vegetable,848,75,Iron Rich,250,"Suleja, Niger"
3433,Kale,vegetable,789,173,Vitamin Rich,255,"Abeokuta, Ogun"
3434,Kale,vegetable,1405,83,High Fibre,256,"Ijebu-Ode, Ogun"
3435,Kale,vegetable,2430,26,Vitamin Rich,260,"Ilaro, Ogun"
3436,Kale,vegetable,1551,79,High Fibre,262,"Shagamu, Ogun"
3437,Kale,vegetable,1607,65,Vitamin Rich,265,"Akure, Ondo"
3438,Kale,vegetable,1089,30,Vitamin Rich,268,"Ikare, Ondo"
3439,Kale,vegetable,1769,135,High Fibre,271,"Oka-Akoko, Ondo"
3440,Kale,vegetable,878,82,High Fibre,276,"Ondo, Ondo"
3441,Kale,vegetable,942,100,Vitamin Rich,277,"Owo, Ondo"
3442,Kale,vegetable,2460,143,Iron Rich,282,"Ede, Osun"
3443,Kale,vegetable,2332,175,High Fibre,285,"Ikire, Osun"
3444,Kale,vegetable,1452,100,Iron Rich,286,"Ikirun, Osun"
3445,Kale,vegetable,1747,110,Vitamin Rich,291,"Ila, Osun"
3446,Kale,vegetable,1804,57,Vitamin Rich,294,"Ile-Ife, Osun"
3447,Kale,vegetable,2076,141,Vitamin Rich,296,"Ilesha, Osun"
3448,Kale,vegetable,1508,154,High Fibre,299,"Ilobu, Osun"
3449,Kale,vegetable,1789,47,High Fibre,303,"Inisa, Osun"
3450,Kale,vegetable,2350,107,High Fibre,306,"Iwo, Osun"
3451,Kale,vegetable,2457,173,Iron Rich,309,"Oshogbo, Osun"
3452,Kale,vegetable,894,109,High Fibre,310,"Ibadan, Oyo"
3453,Kale,vegetable,1313,65,High Fibre,314,"Iseyin, Oyo"
3454,Kale,vegetable,1587,99,Iron Rich,317,"Ogbomosho, Oyo"
3455,Kale,vegetable,563,153,Vitamin Rich,321,"Oyo, Oyo"
3456,Kale,vegetable,2398,25,Vitamin Rich,323,"Saki, Oyo"
3457,Kale,vegetable,1926,65,Iron Rich,325,"Bukuru, Plateau"
3458,Kale,vegetable,1275,40,High Fibre,328,"Jos, Plateau"
3459,Kale,vegetable,2158,31,Iron Rich,333,"Vom, Plateau"
3460,Kale,vegetable,1001,142,High Fibre,335,"Wase, Plateau"
3461,Kale,vegetable,2294,44,High Fibre,338,"Bonny, Rivers"
3462,Kale,vegetable,2241,54,High Fibre,341,"Degema, Rivers"
3463,Kale,vegetable,1011,164,Vitamin Rich,344,"Okrika, Rivers"
3464,Kale,vegetable,2445,26,Iron Rich,346,"Port Harcourt, Rivers"
3465,Kale,vegetable,1900,34,High Fibre,350,"Sokoto, Sokoto"
3466,Kale,vegetable,2236,106,High Fibre,353,"Ibi, Taraba"
3467,Kale,vegetable,1033,79,High Fibre,357,"Jalingo, Taraba"
3468,Kale,vegetable,1653,77,Iron Rich,358,"Muri, Taraba"
3469,Kale,vegetable,1402,112,High Fibre,361,"Damaturu, Yobe"
3470,Kale,vegetable,2366,68,High Fibre,365,"Nguru, Yobe"
3471,Kale,vegetable,1477,94,Iron Rich,369,"Gusau, Zamfara"
3472,Kale,vegetable,1844,94,High Fibre,372,"Kaura Namoda, Zamfara"
3473,Ugu,vegetable,2080,43,High Fibre,3,"Aba, Abia"
3474,Ugu,vegetable,1630,100,Iron Rich,6,"Arochukwu, Abia"
3475,Ugu,vegetable,1896,199,High Fibre,8,"Umuahia, Abia"
3476,Ugu,vegetable,1727,102,Iron Rich,10,"Jimeta, Adamawa"
3477,Ugu,vegetable,1256,102,Vitamin Rich,13,"Mubi, Adamawa"
3478,Ugu,vegetable,933,29,Iron Rich,17,"Numan, Adamawa"
3479,Ugu,vegetable,1647,62,High Fibre,19,"Yola, Adamawa"
3480,Ugu,vegetable,1460,39,Vitamin Rich,23,"Ikot Abasi, Akwa Ibom"
3481,Ugu,vegetable,860,125,Iron Rich,27,"Ikot Ekpene, Akwa Ibom"
3482,Ugu,vegetable,659,30,High Fibre,28,"Oron, Akwa Ibom"
3483,Ugu,vegetable,2483,172,High Fibre,32,"Uyo, Akwa Ibom"
3484,Ugu,vegetable,2167,131,Vitamin Rich,34,"Awka, Anambra"
3485,Ugu,vegetable,1818,55,Vitamin Rich,37,"Onitsha, Anambra"
3486,Ugu,vegetable,1287,182,Iron Rich,42,"Azare, Bauchi"
3487,Ugu,vegetable,1194,129,Iron Rich,45,"Bauchi, Bauchi"
3488,Ugu,vegetable,1363,90,Iron Rich,47,"Jama'are, Bauchi"
3489,Ugu,vegetable,1766,146,Vitamin Rich,50,"Katagum, Bauchi"
3490,Ugu,vegetable,917,110,High Fibre,53,"Misau, Bauchi"
3491,Ugu,vegetable,2039,27,Vitamin Rich,55,"Brass, Bayelsa"
3492,Ugu,vegetable,769,179,Iron Rich,60,"Makurdi, Benue"
3493,Ugu,vegetable,791,119,Iron Rich,61,"Biu, Borno"
3494,Ugu,vegetable,1576,24,Vitamin Rich,65,"Dikwa, Borno"
3495,Ugu,vegetable,1227,28,High Fibre,67,"Maiduguri, Borno"
3496,Ugu,vegetable,504,198,Iron Rich,72,"Calabar, Cross River"
3497,Ugu,vegetable,999,121,High Fibre,75,"Ogoja, Cross River"
3498,Ugu,vegetable,2040,23,High Fibre,76,"Asaba, Delta"
3499,Ugu,vegetable,1247,163,Iron Rich,80,"Burutu, Delta"
3500,Ugu,vegetable,520,53,Iron Rich,82,"Koko, Delta"
3501,Ugu,vegetable,926,150,Iron Rich,87,"Sapele, Delta"
3502,Ugu,vegetable,613,196,Vitamin Rich,88,"Ughelli, Delta"
3503,Ugu,vegetable,1410,39,High Fibre,93,"Warri, Delta"
3504,Ugu,vegetable,1119,137,Vitamin Rich,95,"Abakaliki, Ebonyi"
3505,Ugu,vegetable,1662,26,Vitamin Rich,98,"Benin City, Edo"
3506,Ugu,vegetable,2223,52,Iron Rich,102,"Ado-Ekiti, Ekiti"
3507,Ugu,vegetable,1114,116,High Fibre,103,"Effon-Alaiye, Ekiti"
3508,Ugu,vegetable,697,79,Iron Rich,108,"Ikere-Ekiti, Ekiti"
3509,Ugu,vegetable,1636,34,Iron Rich,111,"Enugu, Enugu"
3510,Ugu,vegetable,1103,163,Iron Rich,114,"Nsukka, Enugu"
3511,Ugu,vegetable,731,65,High Fibre,117,"Abuja, FCT"
3512,Ugu,vegetable,1607,72,Vitamin Rich,118,"Deba Habe, Gombe"
3513,Ugu,vegetable,1581,172,Vitamin Rich,123,"Gombe, Gombe"
3514,Ugu,vegetable,2109,156,Vitamin Rich,124,"Kumo, Gombe"
3515,Ugu,vegetable,1840,122,High Fibre,129,"Owerri, Imo"
3516,Ugu,vegetable,1079,26,Vitamin Rich,131,"Birnin Kudu, Jigawa"
3517,Ugu,vegetable,1231,172,Vitamin Rich,135,"Dutse, Jigawa"
3518,Ugu,vegetable,2197,115,High Fibre,137,"Gumel, Jigawa"
3519,Ugu,vegetable,2427,140,Vitamin Rich,141,"Hadejia, Jigawa"
3520,Ugu,vegetable,939,155,High Fibre,143,"Kazaure, Jigawa"
3521,Ugu,vegetable,1243,193,Vitamin Rich,146,"Jemaa, Kaduna"
3522,Ugu,vegetable,1714,102,High Fibre,150,"Kaduna, Kaduna"
3523,Ugu,vegetable,1660,173,High Fibre,152,"Zaria, Kaduna"
3524,Ugu,vegetable,1510,136,Iron Rich,156,"Kano, Kano"
